county,year,Arbeitslosenquote_inkar
16067,2012,7.99
16067,2013,7.8
16067,2014,7.27
16067,2015,6.88
16067,2016,6.36
16067,2017,5.7
16067,2018,4.98
16067,2019,5.06
16067,2020,5.99
16067,1995,
16067,1996,
16067,1997,
16068,1998,18.99
16068,1999,17.33
16068,2000,16.84
16068,2001,17.04
16068,2002,18.16
16068,2003,19.65
16068,2004,19.09
16068,2005,19.55
16068,2006,17.77
16068,2007,16.05
16068,2008,14.73
16068,2009,13.36
16068,2010,11.24
16068,2011,10.46
16068,2012,9.82
16068,2013,9.6
16068,2014,8.7
16068,2015,7.93
16068,2016,6.77
16068,2017,6.08
16068,2018,5.56
16068,2019,5.47
16068,2020,6.61
16068,1995,
16068,1996,
16068,1997,
16069,1998,13.01
16069,1999,11.78
16069,2000,12.04
16069,2001,11.5
16069,2002,12.57
16069,2003,13.34
16069,2004,13.98
16069,2005,14.37
16069,2006,12.73
16069,2007,9.48
16069,2008,7.56
16069,2009,8.56
16069,2010,7.4
16069,2011,5.99
16069,2012,5.55
16069,2013,5.6
16069,2014,5.2
16069,2015,4.8
16069,2016,4.38
16069,2017,3.91
16069,2018,3.4
16069,2019,3.38
16069,2020,4.1
16069,1995,
16069,1996,
16069,1997,
16070,1998,18.78
16070,1999,17.7
16070,2000,17.19
16070,2001,17.66
16070,2002,18.69
16070,2003,19.28
16070,2004,19.1
16070,2005,18.99
16070,2006,17.37
16070,2007,14.32
16070,2008,11.83
16070,2009,11.72
16070,2010,10.11
16070,2011,9.06
16070,2012,8.44
16070,2013,8.1
16070,2014,7.75
16070,2015,7.41
16070,2016,6.81
16070,2017,5.81
16070,2018,5.33
16070,2019,4.91
16070,2020,5.65
16070,1995,
16070,1996,
16070,1997,
16071,1998,16.96
16071,1999,14.51
16071,2000,14.11
16071,2001,14.4
16071,2002,16.16
16071,2003,17.54
16071,2004,17.36
16071,2005,17.17
16071,2006,15.23
16071,2007,12.53
16071,2008,10.05
16071,2009,9.44
16071,2010,8.08
16071,2011,7.62
16071,2012,7.49
16071,2013,6.9
16071,2014,6.49
16071,2015,6.13
16071,2016,5.24
16071,2017,4.53
16071,2018,4.16
16071,2019,4.02
16071,2020,4.61
16071,1995,
16071,1996,
16071,1997,
16072,1998,12
16072,1999,11.22
16072,2000,10.33
16072,2001,9.72
16072,2002,11.15
16072,2003,12.04
16072,2004,12.35
16072,2005,13.33
16072,2006,11.95
16072,2007,9.36
16072,2008,7.98
16072,2009,8.57
16072,2010,6.97
16072,2011,5.06
16072,2012,4.59
16072,2013,4.63
16072,2014,4.44
16072,2015,4.3
16072,2016,4.05
16072,2017,3.66
16072,2018,3.57
16072,2019,3.83
16072,2020,4.59
16072,1995,
16072,1996,
16072,1997,
16073,1998,17.56
16073,1999,15.17
16073,2000,15.62
16073,2001,15.74
16073,2002,15.95
16073,2003,17.14
16073,2004,16.78
16073,2005,18.37
16073,2006,16.04
16073,2007,12.81
16073,2008,10.87
16073,2009,10.8
16073,2010,10
16073,2011,8.56
16073,2012,8.3
16073,2013,8.2
16073,2014,8.04
16073,2015,7.54
16073,2016,6.75
16073,2017,5.93
16073,2018,5.45
16073,2019,5.25
16073,2020,5.85
16073,1995,
16073,1996,
16073,1997,
16074,1998,15.57
16074,1999,14.64
16074,2000,13.84
16074,2001,13.57
16074,2002,14.17
16074,2003,15.17
16074,2004,14.99
16074,2005,14.9
16074,2006,13.27
16074,2007,11.18
16074,2008,9.25
16074,2009,9.53
16074,2010,8.46
16074,2011,7.78
16074,2012,7.29
16074,2013,7.3
16074,2014,6.85
16074,2015,6.28
16074,2016,5.61
16074,2017,5
16074,2018,4.52
16074,2019,4.14
16074,2020,4.54
16074,1995,
16074,1996,
16074,1997,
16075,1998,16.1
16075,1999,13.62
16075,2000,13.97
16075,2001,14.98
16075,2002,15.26
16075,2003,15.61
16075,2004,15.15
16075,2005,15.5
16075,2006,13.57
16075,2007,10.9
16075,2008,9.44
16075,2009,9.68
16075,2010,8.61
16075,2011,7.59
16075,2012,7.41
16075,2013,7.4
16075,2014,7.01
16075,2015,6.48
16075,2016,5.94
16075,2017,5.22
16075,2018,4.87
16075,2019,4.6
16075,2020,4.89
16075,1995,
16075,1996,
16075,1997,
16076,1998,18.59
16076,1999,15.87
16076,2000,16.07
16076,2001,15.74
16076,2002,16.42
16076,2003,17.07
16076,2004,17.34
16076,2005,17.54
16076,2006,15.63
16076,2007,13.05
16076,2008,11.32
16076,2009,11.45
16076,2010,10.02
16076,2011,9.14
16076,2012,9.16
16076,2013,8.8
16076,2014,8.28
16076,2015,7.61
16076,2016,6.65
16076,2017,5.65
16076,2018,4.95
16076,2019,4.64
16076,2020,5.29
16076,1995,
16076,1996,
16076,1997,
16077,1998,21.46
16077,1999,19.58
16077,2000,20.44
16077,2001,20.51
16077,2002,21.57
16077,2003,21.92
16077,2004,21.68
16077,2005,21.09
16077,2006,20.28
16077,2007,18.21
16077,2008,15.98
16077,2009,15.79
16077,2010,13.57
16077,2011,12.28
16077,2012,11.71
16077,2013,11.4
16077,2014,10.94
16077,2015,10.39
16077,2016,9.19
16077,2017,8.59
16077,2018,7.72
16077,2019,7.06
16077,2020,7.08
16077,1995,
16077,1996,
16077,1997,
